RegionType,RegionName,State,CBSA Title,SizeRankCity,SizeRankMetro,PctPriceCut,DaysOnMarket,BuyerSellerIndex,BuyerSellerIndexMetro
Zip,76103,TX,"Dallas-Fort Worth-Arlington, TX",9632,4,23.07692308,47,3.631578947,5
Zip,75009,TX,"Dallas-Fort Worth-Arlington, TX",9640,4,20.06861063,75,7.789473684,5
Zip,75065,TX,"Dallas-Fort Worth-Arlington, TX",9698,4,28.78787879,45,6.315789474,5
Zip,76054,TX,"Dallas-Fort Worth-Arlington, TX",9776,4,20.51282051,49,3.052631579,5
Zip,75249,TX,"Dallas-Fort Worth-Arlington, TX",9843,4,7.407407407,48,0.368421053,5
Zip,76426,TX,"Dallas-Fort Worth-Arlington, TX",10011,4,18.60465116,65.5,6.473684211,5
Zip,75442,TX,"Dallas-Fort Worth-Arlington, TX",10327,4,17.72151899,59,4.684210526,5
Zip,75454,TX,"Dallas-Fort Worth-Arlington, TX",10383,4,24.05063291,57.5,8.105263158,5
Zip,75167,TX,"Dallas-Fort Worth-Arlington, TX",10542,4,14.1509434,60,3.473684211,5
Zip,76078,TX,"Dallas-Fort Worth-Arlington, TX",10543,4,25.58139535,48,6.368421053,5
Zip,76060,TX,"Dallas-Fort Worth-Arlington, TX",10621,4,20.63492063,57,6,5
Zip,76043,TX,"Dallas-Fort Worth-Arlington, TX",10685,4,23.63636364,61,8.315789474,5
Zip,76258,TX,"Dallas-Fort Worth-Arlington, TX",10798,4,18.36734694,57,4.631578947,5
Zip,75135,TX,"Dallas-Fort Worth-Arlington, TX",10834,4,21.56862745,56.5,6.578947368,5
Zip,79936,TX,"El Paso, TX",1225,68,18.71794872,80,5,7.610497238
Zip,79912,TX,"El Paso, TX",1467,68,17.67955801,92,8.333333333,7.610497238
Zip,79938,TX,"El Paso, TX",1883,68,12.5698324,110,7.222222222,7.610497238
Zip,79924,TX,"El Paso, TX",2451,68,18.98148148,79.5,5.555555556,7.610497238
Zip,79928,TX,"El Paso, TX",2967,68,6.998654105,110,3.888888889,7.610497238
Zip,79907,TX,"El Paso, TX",3371,68,16.4556962,89,6.666666667,7.610497238
Zip,79925,TX,"El Paso, TX",3991,68,16.42857143,83,2.222222222,7.610497238
Zip,79915,TX,"El Paso, TX",5181,68,21.21212121,91,9.444444444,7.610497238
Zip,79904,TX,"El Paso, TX",5647,68,15.53398058,88.5,2.777777778,7.610497238
Zip,79927,TX,"El Paso, TX",6022,68,8.695652174,99,3.333333333,7.610497238
Zip,79902,TX,"El Paso, TX",6855,68,7.777777778,86,0.555555556,7.610497238
Zip,79934,TX,"El Paso, TX",6905,68,16.21621622,72,1.111111111,7.610497238
Zip,79930,TX,"El Paso, TX",6909,68,20.27027027,71,4.444444444,7.610497238
Zip,79932,TX,"El Paso, TX",7193,68,12.5,124,7.777777778,7.610497238
Zip,79935,TX,"El Paso, TX",8766,68,25,58,6.111111111,7.610497238
Zip,79903,TX,"El Paso, TX",8809,68,13.7254902,85,1.666666667,7.610497238
Zip,79922,TX,"El Paso, TX",10780,68,17.80821918,108,8.888888889,7.610497238
Zip,79911,TX,"El Paso, TX",11007,68,18.18181818,109,10,7.610497238
Zip,77494,TX,"Houston-The Woodlands-Sugar Land, TX",1184,6,24.08,70,7.861271676,7.665745856
Zip,77449,TX,"Houston-The Woodlands-Sugar Land, TX",1238,6,17.29452055,57.5,2.427745665,7.665745856
Zip,77084,TX,"Houston-The Woodlands-Sugar Land, TX",1247,6,16.63479924,56,2.023121387,7.665745856
Zip,77573,TX,"Houston-The Woodlands-Sugar Land, TX",1415,6,24.66307278,57,4.797687861,7.665745856
Zip,77584,TX,"Houston-The Woodlands-Sugar Land, TX",1428,6,21.4159292,60,3.988439306,7.665745856
Zip,77433,TX,"Houston-The Woodlands-Sugar Land, TX",1518,6,26.01713062,74,8.786127168,7.665745856
Zip,77429,TX,"Houston-The Woodlands-Sugar Land, TX",1543,6,22.05128205,63,5.202312139,7.665745856
Zip,77479,TX,"Houston-The Woodlands-Sugar Land, TX",1544,6,24.37869822,74,8.554913295,7.665745856
Zip,77036,TX,"Houston-The Woodlands-Sugar Land, TX",1561,6,21.15384615,88,8.670520231,7.665745856
Zip,77077,TX,"Houston-The Woodlands-Sugar Land, TX",1629,6,25.61797753,84,9.653179191,7.665745856
Zip,77379,TX,"Houston-The Woodlands-Sugar Land, TX",1676,6,26.28571429,61,7.10982659,7.665745856
Zip,77459,TX,"Houston-The Woodlands-Sugar Land, TX",1842,6,23.5162374,79,8.728323699,7.665745856
Zip,77450,TX,"Houston-The Woodlands-Sugar Land, TX",1935,6,23.83612663,64,6.878612717,7.665745856
Zip,77095,TX,"Houston-The Woodlands-Sugar Land, TX",1952,6,21.15869018,59,3.699421965,7.665745856
Zip,77082,TX,"Houston-The Woodlands-Sugar Land, TX",2138,6,15.95330739,72.5,3.87283237,7.665745856
Zip,77007,TX,"Houston-The Woodlands-Sugar Land, TX",2200,6,24.40758294,93,9.710982659,7.665745856
Zip,77057,TX,"Houston-The Woodlands-Sugar Land, TX",2204,6,20.3125,90,8.38150289,7.665745856
Zip,77521,TX,"Houston-The Woodlands-Sugar Land, TX",2275,6,16.61341853,59,2.543352601,7.665745856
Zip,77083,TX,"Houston-The Woodlands-Sugar Land, TX",2345,6,10.81081081,69,2.080924855,7.665745856
Zip,77346,TX,"Houston-The Woodlands-Sugar Land, TX",2417,6,25,65,7.572254335,7.665745856
Zip,77375,TX,"Houston-The Woodlands-Sugar Land, TX",2476,6,25.12562814,62,6.820809249,7.665745856
Zip,77070,TX,"Houston-The Woodlands-Sugar Land, TX",2529,6,24.54545455,63,6.994219653,7.665745856
Zip,77373,TX,"Houston-The Woodlands-Sugar Land, TX",2692,6,17.24137931,64,3.179190751,7.665745856
Zip,77386,TX,"Houston-The Woodlands-Sugar Land, TX",2850,6,23.56495468,70,7.687861272,7.665745856
Zip,77407,TX,"Houston-The Woodlands-Sugar Land, TX",2935,6,20.33898305,72,5.953757225,7.665745856
Zip,77042,TX,"Houston-The Woodlands-Sugar Land, TX",2940,6,28.67132867,73,8.843930636,7.665745856
Zip,77063,TX,"Houston-The Woodlands-Sugar Land, TX",2959,6,20.51282051,75,7.052023121,7.665745856
Zip,77546,TX,"Houston-The Woodlands-Sugar Land, TX",3076,6,21.1627907,57,3.352601156,7.665745856
Zip,77072,TX,"Houston-The Woodlands-Sugar Land, TX",3132,6,11.02362205,57,0.693641618,7.665745856
Zip,77008,TX,"Houston-The Woodlands-Sugar Land, TX",3155,6,17.6369863,75,4.971098266,7.665745856
Zip,77015,TX,"Houston-The Woodlands-Sugar Land, TX",3233,6,14.42307692,60,1.791907514,7.665745856
Zip,77396,TX,"Houston-The Woodlands-Sugar Land, TX",3251,6,13.7755102,65,2.658959538,7.665745856
Zip,77511,TX,"Houston-The Woodlands-Sugar Land, TX",3293,6,18.71921182,56.5,2.485549133,7.665745856
Zip,77040,TX,"Houston-The Woodlands-Sugar Land, TX",3294,6,14.49275362,57.5,1.502890173,7.665745856
Zip,77406,TX,"Houston-The Woodlands-Sugar Land, TX",3334,6,23.26203209,75,8.208092486,7.665745856
Zip,77089,TX,"Houston-The Woodlands-Sugar Land, TX",3393,6,14.47963801,53,0.809248555,7.665745856
Zip,77388,TX,"Houston-The Woodlands-Sugar Land, TX",3468,6,24.31506849,61,5.780346821,7.665745856
Zip,77469,TX,"Houston-The Woodlands-Sugar Land, TX",3471,6,26.25,76,9.132947977,7.665745856
Zip,77339,TX,"Houston-The Woodlands-Sugar Land, TX",3518,6,25.98684211,61,6.936416185,7.665745856
Zip,77088,TX,"Houston-The Woodlands-Sugar Land, TX",3524,6,13.66906475,59,1.445086705,7.665745856
Zip,77581,TX,"Houston-The Woodlands-Sugar Land, TX",3594,6,27.88844622,54,5.028901734,7.665745856
Zip,77099,TX,"Houston-The Woodlands-Sugar Land, TX",3599,6,8.421052632,64,1.329479769,7.665745856
Zip,77090,TX,"Houston-The Woodlands-Sugar Land, TX",3617,6,20.86330935,57,3.23699422,7.665745856
Zip,77024,TX,"Houston-The Woodlands-Sugar Land, TX",3657,6,21.8503937,128.5,9.479768786,7.665745856
Zip,77004,TX,"Houston-The Woodlands-Sugar Land, TX",3713,6,12.5,108.5,5.549132948,7.665745856
Zip,77064,TX,"Houston-The Woodlands-Sugar Land, TX",3717,6,18.8034188,49.5,1.676300578,7.665745856
Zip,77539,TX,"Houston-The Woodlands-Sugar Land, TX",3751,6,18.65671642,56,2.312138728,7.665745856
Zip,77080,TX,"Houston-The Woodlands-Sugar Land, TX",3802,6,23.17596567,70,7.456647399,7.665745856
Zip,77055,TX,"Houston-The Woodlands-Sugar Land, TX",3877,6,22.22222222,93,9.190751445,7.665745856
Zip,77498,TX,"Houston-The Woodlands-Sugar Land, TX",3912,6,20.94017094,61,3.930635838,7.665745856
Zip,77044,TX,"Houston-The Woodlands-Sugar Land, TX",4020,6,20.25862069,75,6.473988439,7.665745856
Zip,77338,TX,"Houston-The Woodlands-Sugar Land, TX",4177,6,13.51351351,53,0.63583815,7.665745856
Zip,77009,TX,"Houston-The Woodlands-Sugar Land, TX",4248,6,20.27972028,84.5,8.034682081,7.665745856
Zip,77096,TX,"Houston-The Woodlands-Sugar Land, TX",4270,6,26.22478386,111,9.942196532,7.665745856
Zip,77035,TX,"Houston-The Woodlands-Sugar Land, TX",4379,6,28.29268293,111.5,10,7.665745856
Zip,77065,TX,"Houston-The Woodlands-Sugar Land, TX",4401,6,15.09433962,55.5,1.213872832,7.665745856
Zip,77471,TX,"Houston-The Woodlands-Sugar Land, TX",4426,6,22.96296296,62.5,5.49132948,7.665745856
Zip,77356,TX,"Houston-The Woodlands-Sugar Land, TX",4524,6,15.72700297,95,6.76300578,7.665745856
Zip,77054,TX,"Houston-The Woodlands-Sugar Land, TX",4550,6,23.37662338,69,7.283236994,7.665745856
Zip,77079,TX,"Houston-The Woodlands-Sugar Land, TX",4611,6,30.6010929,82,9.768786127,7.665745856
Zip,77092,TX,"Houston-The Woodlands-Sugar Land, TX",4625,6,20.74468085,75,7.225433526,7.665745856
Zip,77006,TX,"Houston-The Woodlands-Sugar Land, TX",4641,6,23.47266881,96,9.537572254,7.665745856
Zip,77074,TX,"Houston-The Woodlands-Sugar Land, TX",4673,6,18.46153846,83,7.167630058,7.665745856
Zip,77056,TX,"Houston-The Woodlands-Sugar Land, TX",4701,6,23.17380353,136,9.826589595,7.665745856
Zip,77381,TX,"Houston-The Woodlands-Sugar Land, TX",4809,6,21.25,67,5.375722543,7.665745856
Zip,77520,TX,"Houston-The Woodlands-Sugar Land, TX",4816,6,16.42857143,62,2.716763006,7.665745856
Zip,77354,TX,"Houston-The Woodlands-Sugar Land, TX",4830,6,19.21052632,77,6.184971098,7.665745856
Zip,77377,TX,"Houston-The Woodlands-Sugar Land, TX",4850,6,22.25806452,64,5.722543353,7.665745856
Zip,77571,TX,"Houston-The Woodlands-Sugar Land, TX",4911,6,19.88636364,53,2.369942197,7.665745856
Zip,77365,TX,"Houston-The Woodlands-Sugar Land, TX",4956,6,18.10584958,70,4.104046243,7.665745856
Zip,77073,TX,"Houston-The Woodlands-Sugar Land, TX",4977,6,15.76086957,56,1.560693642,7.665745856
Zip,77304,TX,"Houston-The Woodlands-Sugar Land, TX",4979,6,19.59654179,78,6.647398844,7.665745856
Zip,77025,TX,"Houston-The Woodlands-Sugar Land, TX",5040,6,22.07792208,98,9.248554913,7.665745856
Zip,77380,TX,"Houston-The Woodlands-Sugar Land, TX",5065,6,21.34387352,84,8.612716763,7.665745856
Zip,77093,TX,"Houston-The Woodlands-Sugar Land, TX",5116,6,11.53846154,89,4.277456647,7.665745856
Zip,77034,TX,"Houston-The Woodlands-Sugar Land, TX",5128,6,16.43835616,55,1.734104046,7.665745856
Zip,77566,TX,"Houston-The Woodlands-Sugar Land, TX",5139,6,17.94871795,56.5,2.25433526,7.665745856
Zip,77389,TX,"Houston-The Woodlands-Sugar Land, TX",5195,6,19.69111969,82,7.398843931,7.665745856
Zip,77477,TX,"Houston-The Woodlands-Sugar Land, TX",5218,6,30.15873016,52,4.739884393,7.665745856
Zip,77382,TX,"Houston-The Woodlands-Sugar Land, TX",5243,6,19.14893617,75,5.664739884,7.665745856
Zip,77550,TX,"Houston-The Woodlands-Sugar Land, TX",5310,6,14.38596491,86,4.855491329,7.665745856
Zip,77019,TX,"Houston-The Woodlands-Sugar Land, TX",5434,6,25.56818182,92,9.884393064,7.665745856
Zip,77075,TX,"Houston-The Woodlands-Sugar Land, TX",5525,6,16.17647059,45.5,0.98265896,7.665745856
Zip,77598,TX,"Houston-The Woodlands-Sugar Land, TX",5552,6,25,47,3.583815029,7.665745856
Zip,77536,TX,"Houston-The Woodlands-Sugar Land, TX",5554,6,18.69918699,52,1.849710983,7.665745856
Zip,77489,TX,"Houston-The Woodlands-Sugar Land, TX",5583,6,11.72413793,54,0.346820809,7.665745856
Zip,77027,TX,"Houston-The Woodlands-Sugar Land, TX",5714,6,20.657277,87,8.323699422,7.665745856
Zip,77493,TX,"Houston-The Woodlands-Sugar Land, TX",5719,6,29.5751634,64,7.976878613,7.665745856
Zip,77502,TX,"Houston-The Woodlands-Sugar Land, TX",5787,6,17.24137931,54.5,1.907514451,7.665745856
Zip,77018,TX,"Houston-The Woodlands-Sugar Land, TX",5847,6,19.94301994,72,5.606936416,7.665745856
Zip,77532,TX,"Houston-The Woodlands-Sugar Land, TX",5851,6,19.93127148,75.5,6.589595376,7.665745856
Zip,77590,TX,"Houston-The Woodlands-Sugar Land, TX",5860,6,13.67521368,54,0.751445087,7.665745856
Zip,77535,TX,"Houston-The Woodlands-Sugar Land, TX",5867,6,11.79775281,50,0.173410405,7.665745856
Zip,77041,TX,"Houston-The Woodlands-Sugar Land, TX",5897,6,25.78947368,69.5,8.150289017,7.665745856
Zip,77014,TX,"Houston-The Woodlands-Sugar Land, TX",5979,6,11.53846154,56,0.520231214,7.665745856
Zip,77506,TX,"Houston-The Woodlands-Sugar Land, TX",6042,6,9.803921569,49,0.057803468,7.665745856
Zip,77515,TX,"Houston-The Woodlands-Sugar Land, TX",6116,6,20.54054054,69,5.144508671,7.665745856
Zip,77021,TX,"Houston-The Woodlands-Sugar Land, TX",6124,6,16.25,73,4.046242775,7.665745856
Zip,77301,TX,"Houston-The Woodlands-Sugar Land, TX",6152,6,15.29411765,68.5,2.947976879,7.665745856
Zip,77049,TX,"Houston-The Woodlands-Sugar Land, TX",6167,6,6.603773585,57,0.231213873,7.665745856
Zip,77047,TX,"Houston-The Woodlands-Sugar Land, TX",6528,6,10.6557377,50.5,0.115606936,7.665745856
Zip,77091,TX,"Houston-The Woodlands-Sugar Land, TX",6575,6,15.84158416,78,4.50867052,7.665745856
Zip,77586,TX,"Houston-The Woodlands-Sugar Land, TX",6582,6,17.44680851,68,3.526011561,7.665745856
Zip,77066,TX,"Houston-The Woodlands-Sugar Land, TX",6607,6,21.48148148,62,4.450867052,7.665745856
Zip,77017,TX,"Houston-The Woodlands-Sugar Land, TX",6608,6,21.31147541,80,8.092485549,7.665745856
Zip,77005,TX,"Houston-The Woodlands-Sugar Land, TX",6657,6,22.35772358,68,6.416184971,7.665745856
Zip,77071,TX,"Houston-The Woodlands-Sugar Land, TX",6695,6,20.8,64,4.393063584,7.665745856
Zip,77530,TX,"Houston-The Woodlands-Sugar Land, TX",6705,6,21.73913043,58,3.815028902,7.665745856
Zip,77023,TX,"Houston-The Woodlands-Sugar Land, TX",6752,6,32.58426966,73,9.075144509,7.665745856
Zip,77016,TX,"Houston-The Woodlands-Sugar Land, TX",6787,6,17.70833333,90.5,7.514450867,7.665745856
Zip,77067,TX,"Houston-The Woodlands-Sugar Land, TX",6798,6,10.81081081,67.5,1.965317919,7.665745856
Zip,77551,TX,"Houston-The Woodlands-Sugar Land, TX",6858,6,12.24489796,69,2.601156069,7.665745856
Zip,77022,TX,"Houston-The Woodlands-Sugar Land, TX",6860,6,12.85714286,90,4.624277457,7.665745856
Zip,77583,TX,"Houston-The Woodlands-Sugar Land, TX",6911,6,23.37662338,83,8.901734104,7.665745856
Zip,77045,TX,"Houston-The Woodlands-Sugar Land, TX",6918,6,19.78021978,77,6.705202312,7.665745856
Zip,77357,TX,"Houston-The Woodlands-Sugar Land, TX",6961,6,21.59090909,93.5,9.01734104,7.665745856
Zip,77316,TX,"Houston-The Woodlands-Sugar Land, TX",6967,6,24.20537897,91.5,9.595375723,7.665745856
Zip,77355,TX,"Houston-The Woodlands-Sugar Land, TX",6992,6,18.30508475,80,6.300578035,7.665745856
Zip,77098,TX,"Houston-The Woodlands-Sugar Land, TX",7003,6,15.26717557,82,4.913294798,7.665745856
Zip,77058,TX,"Houston-The Woodlands-Sugar Land, TX",7004,6,15.7480315,52.5,1.156069364,7.665745856
Zip,77062,TX,"Houston-The Woodlands-Sugar Land, TX",7005,6,16.54676259,52,1.387283237,7.665745856
Zip,77043,TX,"Houston-The Woodlands-Sugar Land, TX",7150,6,27.45098039,80,9.421965318,7.665745856
Zip,77033,TX,"Houston-The Woodlands-Sugar Land, TX",7179,6,10.71428571,82,3.468208092,7.665745856
Zip,77384,TX,"Houston-The Woodlands-Sugar Land, TX",7182,6,19.45701357,83,7.630057803,7.665745856
Zip,77478,TX,"Houston-The Woodlands-Sugar Land, TX",7236,6,20.73170732,71.5,6.011560694,7.665745856
Zip,77345,TX,"Houston-The Woodlands-Sugar Land, TX",7311,6,21.91780822,67,5.895953757,7.665745856
Zip,77061,TX,"Houston-The Woodlands-Sugar Land, TX",7364,6,20,62.5,3.757225434,7.665745856
Zip,77504,TX,"Houston-The Woodlands-Sugar Land, TX",7392,6,14.51612903,54,1.040462428,7.665745856
Zip,77385,TX,"Houston-The Woodlands-Sugar Land, TX",7420,6,19.11111111,61,3.063583815,7.665745856
Zip,77053,TX,"Houston-The Woodlands-Sugar Land, TX",7505,6,10.44776119,63,1.271676301,7.665745856
Zip,77020,TX,"Houston-The Woodlands-Sugar Land, TX",7581,6,12,74,2.832369942,7.665745856
Zip,77523,TX,"Houston-The Woodlands-Sugar Land, TX",7707,6,21.42857143,60.5,4.161849711,7.665745856
Zip,77026,TX,"Houston-The Woodlands-Sugar Land, TX",7715,6,9.574468085,102,4.335260116,7.665745856
Zip,77503,TX,"Houston-The Woodlands-Sugar Land, TX",7728,6,12.72727273,54,0.578034682,7.665745856
Zip,77505,TX,"Houston-The Woodlands-Sugar Land, TX",7759,6,15.58441558,47.5,0.867052023,7.665745856
Zip,77069,TX,"Houston-The Woodlands-Sugar Land, TX",7785,6,24.35233161,80,8.959537572,7.665745856
Zip,77038,TX,"Houston-The Woodlands-Sugar Land, TX",7823,6,7.317073171,57.5,0.289017341,7.665745856
Zip,77086,TX,"Houston-The Woodlands-Sugar Land, TX",7900,6,15.90909091,59,2.196531792,7.665745856
Zip,77578,TX,"Houston-The Woodlands-Sugar Land, TX",7925,6,25.26315789,71.5,8.497109827,7.665745856
Zip,77545,TX,"Houston-The Woodlands-Sugar Land, TX",7938,6,31.67701863,57,6.242774566,7.665745856
Zip,77568,TX,"Houston-The Woodlands-Sugar Land, TX",8406,6,19.48717949,68,4.219653179,7.665745856
Zip,77531,TX,"Houston-The Woodlands-Sugar Land, TX",8485,6,21.17647059,54,2.89017341,7.665745856
Zip,77303,TX,"Houston-The Woodlands-Sugar Land, TX",8581,6,22.77227723,50,3.121387283,7.665745856
Zip,77318,TX,"Houston-The Woodlands-Sugar Land, TX",8652,6,22.00956938,72,7.341040462,7.665745856
Zip,77302,TX,"Houston-The Woodlands-Sugar Land, TX",8761,6,22.60273973,76,8.265895954,7.665745856
Zip,77541,TX,"Houston-The Woodlands-Sugar Land, TX",8765,6,15.03267974,96,6.358381503,7.665745856
Zip,77328,TX,"Houston-The Woodlands-Sugar Land, TX",8794,6,17.10526316,105.5,7.919075145,7.665745856
Zip,77378,TX,"Houston-The Woodlands-Sugar Land, TX",8901,6,20.93023256,79,7.803468208,7.665745856
Zip,77030,TX,"Houston-The Woodlands-Sugar Land, TX",8914,6,12.29508197,98.5,5.260115607,7.665745856
Zip,77028,TX,"Houston-The Woodlands-Sugar Land, TX",8982,6,7.547169811,79.5,2.774566474,7.665745856
Zip,77051,TX,"Houston-The Woodlands-Sugar Land, TX",8984,6,6.451612903,85.5,3.294797688,7.665745856
Zip,77048,TX,"Houston-The Woodlands-Sugar Land, TX",8996,6,14.89361702,61.5,2.138728324,7.665745856
Zip,77591,TX,"Houston-The Woodlands-Sugar Land, TX",9013,6,7.228915663,58,0.404624277,7.665745856
Zip,77401,TX,"Houston-The Woodlands-Sugar Land, TX",9051,6,16.26984127,112.5,7.74566474,7.665745856
Zip,77059,TX,"Houston-The Woodlands-Sugar Land, TX",9083,6,11.72413793,58.5,1.098265896,7.665745856
Zip,77002,TX,"Houston-The Woodlands-Sugar Land, TX",9119,6,13.18681319,125,6.12716763,7.665745856
Zip,77510,TX,"Houston-The Woodlands-Sugar Land, TX",9136,6,14.86486486,53,0.924855491,7.665745856
Zip,77554,TX,"Houston-The Woodlands-Sugar Land, TX",9154,6,14.25485961,102,6.069364162,7.665745856
Zip,77447,TX,"Houston-The Woodlands-Sugar Land, TX",9178,6,19.3877551,75,5.838150289,7.665745856
Zip,77441,TX,"Houston-The Woodlands-Sugar Land, TX",9192,6,23.4741784,88,9.306358382,7.665745856
Zip,77474,TX,"Houston-The Woodlands-Sugar Land, TX",9295,6,7.01754386,82,3.005780347,7.665745856
Zip,77336,TX,"Houston-The Woodlands-Sugar Land, TX",9437,6,10.52631579,65,1.61849711,7.665745856
Zip,77003,TX,"Houston-The Woodlands-Sugar Land, TX",9449,6,14.84375,102.5,6.531791908,7.665745856
Zip,77422,TX,"Houston-The Woodlands-Sugar Land, TX",9521,6,13.48314607,78.5,3.641618497,7.665745856
Zip,77484,TX,"Houston-The Woodlands-Sugar Land, TX",9703,6,14.94252874,82,4.682080925,7.665745856
Zip,77372,TX,"Houston-The Woodlands-Sugar Land, TX",9769,6,13.15789474,98,5.433526012,7.665745856
Zip,77563,TX,"Houston-The Woodlands-Sugar Land, TX",9814,6,10.12658228,57.5,0.462427746,7.665745856
Zip,77423,TX,"Houston-The Woodlands-Sugar Land, TX",9969,6,19.14893617,70.5,4.566473988,7.665745856
Zip,77418,TX,"Houston-The Woodlands-Sugar Land, TX",10027,6,11.45833333,114,5.317919075,7.665745856
Zip,77518,TX,"Houston-The Woodlands-Sugar Land, TX",10054,6,25.58139535,70.5,8.439306358,7.665745856
Zip,77565,TX,"Houston-The Woodlands-Sugar Land, TX",10279,6,15.15151515,71,3.410404624,7.665745856
Zip,77480,TX,"Houston-The Woodlands-Sugar Land, TX",10701,6,26.78571429,79,9.36416185,7.665745856
Zip,77650,TX,"Houston-The Woodlands-Sugar Land, TX",11139,6,10.56338028,157.5,5.086705202,7.665745856
Zip,64118,MO,"Kansas City, MO-KS",3089,30,15.35087719,46,1.573033708,1.464088398
Zip,64055,MO,"Kansas City, MO-KS",3855,30,13.54166667,48,1.011235955,1.464088398
Zip,64133,MO,"Kansas City, MO-KS",4107,30,11.7370892,56,1.91011236,1.464088398
Zip,64068,MO,"Kansas City, MO-KS",4886,30,18.18181818,50,4.382022472,1.464088398
Zip,64119,MO,"Kansas City, MO-KS",5340,30,13.79310345,53,2.247191011,1.464088398
Zip,64114,MO,"Kansas City, MO-KS",5414,30,11.82795699,45.5,0.224719101,1.464088398
Zip,64015,MO,"Kansas City, MO-KS",5491,30,16.20111732,49,2.134831461,1.464088398
Zip,64151,MO,"Kansas City, MO-KS",5835,30,18.71345029,53,5.730337079,1.464088398
Zip,64012,MO,"Kansas City, MO-KS",6062,30,14.28571429,49,1.460674157,1.464088398
Zip,64111,MO,"Kansas City, MO-KS",6270,30,23.96694215,57,8.764044944,1.464088398
Zip,64030,MO,"Kansas City, MO-KS",6347,30,18.49315068,48,3.595505618,1.464088398
Zip,64138,MO,"Kansas City, MO-KS",6358,30,16.15384615,57,5.393258427,1.464088398
Zip,64152,MO,"Kansas City, MO-KS",6389,30,16.53543307,61,7.303370787,1.464088398
Zip,64131,MO,"Kansas City, MO-KS",6675,30,20.28985507,52,6.06741573,1.464088398
Zip,64155,MO,"Kansas City, MO-KS",6813,30,14.96062992,52,3.146067416,1.464088398
Zip,64014,MO,"Kansas City, MO-KS",6950,30,10.32258065,53,1.235955056,1.464088398
Zip,64081,MO,"Kansas City, MO-KS",7119,30,24.69879518,51,7.191011236,1.464088398
Zip,64052,MO,"Kansas City, MO-KS",7172,30,13.92405063,56,3.93258427,1.464088398
Zip,64130,MO,"Kansas City, MO-KS",7198,30,14.28571429,111.5,7.752808989,1.464088398
Zip,64050,MO,"Kansas City, MO-KS",7280,30,14.58333333,61,6.179775281,1.464088398
Zip,64083,MO,"Kansas City, MO-KS",7398,30,22.04301075,57,8.314606742,1.464088398
Zip,64086,MO,"Kansas City, MO-KS",7440,30,16.42512077,49,2.696629213,1.464088398
Zip,64134,MO,"Kansas City, MO-KS",7527,30,14.28571429,52,2.471910112,1.464088398
Zip,64116,MO,"Kansas City, MO-KS",7576,30,11.42857143,49.5,0.786516854,1.464088398
Zip,64063,MO,"Kansas City, MO-KS",7641,30,11.2,47.5,0.112359551,1.464088398
Zip,64064,MO,"Kansas City, MO-KS",8356,30,13.63636364,60,4.494382022,1.464088398
Zip,64157,MO,"Kansas City, MO-KS",8516,30,19.43319838,57,7.640449438,1.464088398
Zip,64110,MO,"Kansas City, MO-KS",8534,30,14.28571429,55,3.483146067,1.464088398
Zip,64127,MO,"Kansas City, MO-KS",8608,30,11.86440678,123,7.078651685,1.464088398
Zip,64029,MO,"Kansas City, MO-KS",8609,30,11.875,54,1.797752809,1.464088398
Zip,64024,MO,"Kansas City, MO-KS",8903,30,5.917159763,63,3.033707865,1.464088398
Zip,64117,MO,"Kansas City, MO-KS",8983,30,11.53846154,48,0.337078652,1.464088398
Zip,64056,MO,"Kansas City, MO-KS",8987,30,7.954545455,50,0.449438202,1.464088398
Zip,64057,MO,"Kansas City, MO-KS",9131,30,17.64705882,52,4.606741573,1.464088398
Zip,64132,MO,"Kansas City, MO-KS",9157,30,15.05376344,71,7.865168539,1.464088398
Zip,64701,MO,"Kansas City, MO-KS",9203,30,25,58,9.101123596,1.464088398
Zip,64082,MO,"Kansas City, MO-KS",9251,30,18.71657754,60,7.97752809,1.464088398
Zip,64112,MO,"Kansas City, MO-KS",9308,30,17.85714286,98,9.325842697,1.464088398
Zip,64060,MO,"Kansas City, MO-KS",9426,30,17.00680272,66,8.651685393,1.464088398
Zip,64079,MO,"Kansas City, MO-KS",9448,30,14.67889908,57,4.831460674,1.464088398
Zip,64080,MO,"Kansas City, MO-KS",9600,30,18.60465116,62.5,8.539325843,1.464088398
Zip,64154,MO,"Kansas City, MO-KS",9618,30,14.0625,65.5,6.853932584,1.464088398
Zip,64108,MO,"Kansas City, MO-KS",9624,30,19.1011236,71,9.662921348,1.464088398
Zip,64128,MO,"Kansas City, MO-KS",9662,30,17.80821918,108.5,9.213483146,1.464088398
Zip,64089,MO,"Kansas City, MO-KS",9683,30,16.80672269,56,5.617977528,1.464088398
Zip,64109,MO,"Kansas City, MO-KS",9684,30,21.91780822,80,10,1.464088398
Zip,64113,MO,"Kansas City, MO-KS",9755,30,29.13385827,57,8.876404494,1.464088398
Zip,64075,MO,"Kansas City, MO-KS",9928,30,12.64367816,63,4.943820225,1.464088398
Zip,64137,MO,"Kansas City, MO-KS",10061,30,10.46511628,51,0.898876404,1.464088398
Zip,64129,MO,"Kansas City, MO-KS",10382,30,11.11111111,61.5,3.820224719,1.464088398
Zip,64123,MO,"Kansas City, MO-KS",10464,30,16.41791045,69,8.202247191,1.464088398
Zip,64078,MO,"Kansas City, MO-KS",10467,30,13.69863014,64,5.95505618,1.464088398
